nn5_0,nn5_1,nn5_10,nn5_100,nn5_101,nn5_102,nn5_103,nn5_104,nn5_105,nn5_106,nn5_107,nn5_108,nn5_109,nn5_11,nn5_110,nn5_12,nn5_13,nn5_14,nn5_15,nn5_16,nn5_17,nn5_18,nn5_19,nn5_2,nn5_20,nn5_21,nn5_22,nn5_23,nn5_24,nn5_25,nn5_26,nn5_27,nn5_28,nn5_29,nn5_3,nn5_30,nn5_31,nn5_32,nn5_33,nn5_34,nn5_35,nn5_36,nn5_37,nn5_38,nn5_39,nn5_4,nn5_40,nn5_41,nn5_42,nn5_43,nn5_44,nn5_45,nn5_46,nn5_47,nn5_48,nn5_49,nn5_5,nn5_50,nn5_51,nn5_52,nn5_53,nn5_54,nn5_55,nn5_56,nn5_57,nn5_58,nn5_59,nn5_6,nn5_60,nn5_61,nn5_62,nn5_63,nn5_64,nn5_65,nn5_66,nn5_67,nn5_68,nn5_69,nn5_7,nn5_70,nn5_71,nn5_72,nn5_73,nn5_74,nn5_75,nn5_76,nn5_77,nn5_78,nn5_79,nn5_8,nn5_80,nn5_81,nn5_82,nn5_83,nn5_84,nn5_85,nn5_86,nn5_87,nn5_88,nn5_89,nn5_9,nn5_90,nn5_91,nn5_92,nn5_93,nn5_94,nn5_95,nn5_96,nn5_97,nn5_98,nn5_99
39.45578231292517,26.629818594104307,30.59807256235828,16.439909297052154,33.276643990929706,11.295351473922905,26.828231292517007,22.448979591836736,30.25793650793651,20.18140589569161,25.43934240362812,44.33106575963719,32.10034013605442,19.51530612244898,27.774855339295108,29.988662131519277,25.099206349206348,32.61054421768708,42.1343537414966,36.39455782312925,39.7108843537415,45.37981859410431,21.52777777777778,32.87981859410431,27.57936507936508,18.438208616780045,20.278800631246718,39.909297052154194,25.52437641723356,8.140452393477117,10.96938775510204,22.392290249433103,36.87641723356009,34.49546485260771,30.654761904761905,29.946145124716555,31.39172335600907,34.07738095238095,41.59580498866213,38.69047619047619,17.970521541950113,18.494897959183675,39.15816326530612,22.80328798185941,21.89625850340136,26.57312925170068,29.37925170068027,26.58730158730159,36.86224489795919,26.020408163265305,18.62244897959184,22.03798185941043,39.45578231292517,30.640589569161,30.385487528344672,30.59807256235828,26.04875283446712,17.451341399263544,37.70384008416623,14.255654918463966,24.092582851130985,10.95476065228827,17.54339821146765,20.515518148342977,30.95739084692267,19.17411888479748,22.60652288269332,28.231292517006803,26.788532351394004,30.378748027354025,25.4471330878485,23.145712782745925,39.83429773803262,33.89005786428196,32.653866386112576,44.38453445554971,21.764860599684376,23.80326144134666,37.485827664399096,14.110994213571804,16.728037874802734,20.752235665439244,18.648079957916885,26.27564439768543,18.33245660178853,23.40873224618622,20.752235665439244,27.774855339295108,23.987375065754865,10.572562358276643,7.719621251972646,15.623356128353498,39.53182535507628,15.21567596002104,22.724881641241453,18.60862703840084,44.739610731194105,15.504997369805366,8.75854813256181,33.679642293529724,23.97959183673469,17.398737506575486,30.970541820094688,23.671751709626516,24.75013150973172,32.298790110468175,28.61651762230405,22.567069963177275,36.086270384008415,18.68753287743293,22.369805365597053
35.17573696145125,24.929138321995463,25.410997732426303,9.608843537414966,36.23866213151928,10.16156462585034,34.83560090702948,21.215986394557824,29.59183673469388,21.45691609977324,23.696145124716555,8.560090702947846,32.38378684807256,18.764172335600907,16.82009468700684,25.92120181405896,22.25056689342404,21.910430839002267,26.417233560090704,36.52210884353742,33.659297052154194,30.54138321995465,23.55442176870748,23.965419501133788,18.65079365079365,23.27097505668934,15.504997369805366,36.97562358276644,21.38605442176871,11.191478169384537,10.714285714285714,16.69501133786848,28.33049886621315,0.0,22.02380952380953,22.90249433106576,31.36337868480725,26.25425170068027,33.0498866213152,21.825396825396822,17.871315192743765,4.648526077097506,33.673469387755105,23.370181405895693,21.343537414965983,24.886621315192745,21.99546485260771,25.396825396825395,25.581065759637188,20.23809523809524,22.02380952380953,21.20181405895692,35.17573696145125,32.79478458049886,22.959183673469383,25.410997732426303,26.0062358276644,18.753287743293004,32.85113098369279,16.057338243029985,20.43661230931089,11.664913203577065,18.595476065228823,25.881115202524988,31.575486586007365,27.80115728563914,24.60547080483956,25.0,25.4471330878485,27.590741714886903,18.990005260389268,19.41083640189374,31.246712256707,27.45923198316676,31.102051551814835,36.65176223040505,24.69752761704366,22.93529721199369,36.45124716553288,10.408995265649658,19.72645975802209,18.477117306680693,18.6612309310889,32.653866386112576,15.202524986849026,19.871120462914256,20.23934771173067,16.82009468700684,29.234613361388742,5.8815192743764175,9.061020515518148,12.033140452393477,32.33824302998422,2.8274592319831666,20.594423987375063,23.25092056812204,30.207785376117837,4.800105207785376,4.852709100473435,14.781693845344556,22.973356009070294,23.671751709626516,28.458705944239878,19.76591267753814,19.35823250920568,35.67859021567596,32.91688584955287,22.264597580220936,33.21935823250921,16.899000526038925,17.12256706996318
18.013038548752835,14.45578231292517,16.680839002267575,8.786848072562359,12.351190476190476,8.049886621315192,5.20124716553288,12.230725623582767,12.273242630385488,3.7131519274376417,14.328231292517009,0.0,25.226757369614518,11.479591836734691,9.03471856917412,13.109410430839002,13.633786848072562,10.600907029478458,10.870181405895693,10.82766439909297,12.74092970521542,17.346938775510203,14.83843537414966,2.636054421768708,16.198979591836736,6.207482993197279,10.376117832719622,17.913832199546484,14.427437641723357,4.313519200420831,9.339569160997732,5.257936507936508,17.64455782312925,0.0,13.449546485260772,13.761337868480725,16.099773242630384,18.112244897959183,21.7687074829932,6.87358276643991,4.29421768707483,1.403061224489796,9.665532879818594,15.462018140589567,12.854308390022675,15.674603174603174,13.095238095238097,13.676303854875284,16.39739229024943,12.25907029478458,11.026077097505668,12.386621315192745,18.013038548752835,21.343537414965983,11.026077097505668,16.680839002267575,5.413832199546485,5.81273014203051,10.310362966859548,7.798527091004734,13.413992635455024,8.179905312993162,4.879011046817465,13.006312467122568,12.953708574434508,22.02788006312467,11.717517096265125,12.372448979591836,8.548132561809574,9.139926354550235,8.521830615465545,7.417148869016307,18.595476065228823,17.12256706996318,26.89374013677012,30.14203051025776,3.853235139400316,14.04523934771173,21.23015873015873,6.108627038400842,8.127301420305102,4.602840610205155,10.967911625460284,10.310362966859548,9.00841662283009,14.650184113624409,13.940031562335612,9.03471856917412,23.6586007364545,4.379251700680272,3.971593897948448,6.956864807995792,22.014729089952656,0.0,6.009994739610732,5.773277222514466,18.85849552866912,4.063650710152551,3.406102051551815,10.691741188847974,15.192743764172336,13.282482903734875,9.297738032614411,21.71225670699632,11.520252498684902,20.752235665439244,16.688584955286693,14.347711730668069,16.64913203577065,14.663335086796424,12.980010520778537
19.51530612244898,13.350340136054422,16.22732426303855,10.700113378684808,20.19557823129252,8.985260770975056,2.0266439909297054,13.832199546485262,22.009637188208615,13.066893424036282,15.858843537414966,7.950680272108843,31.19331065759637,15.773809523809524,11.40189374013677,14.951814058956916,15.249433106575964,12.188208616780043,16.057256235827666,18.52324263038549,17.006802721088434,13.69047619047619,15.901360544217686,6.519274376417234,17.205215419501133,18.09807256235828,11.388742766964755,25.62358276643991,13.988095238095235,6.851657022619674,8.73015873015873,18.26814058956916,12.613378684807255,0.963718820861678,11.06859410430839,15.816326530612244,19.401927437641724,18.83503401360544,24.65986394557823,13.5062358276644,12.202380952380953,10.770975056689345,34.83560090702948,15.391156462585034,11.848072562358276,12.35827664399093,10.317460317460318,16.18480725623583,22.066326530612244,10.714285714285714,6.505102040816326,14.625850340136054,19.51530612244898,19.23185941043084,16.156462585034014,16.22732426303855,10.799319727891156,8.23250920568122,10.284061020515518,8.798001052077854,15.360336664913204,6.102051551814834,9.994739610731196,16.54392425039453,12.782745923198316,14.387164650184111,31.049447659126777,16.780045351473923,15.754865860073645,25.43398211467649,10.468174644923725,14.715938979484482,21.896370331404523,17.201472908995267,32.12782745923198,26.130983692793265,16.359810625986324,13.795370857443451,3.670634920634921,8.88348237769595,13.269331930562862,7.667017359284587,10.665439242503943,14.360862703840084,14.663335086796424,18.503419253024724,18.33245660178853,11.40189374013677,16.57022619673856,9.708049886621316,5.234087322461862,9.613361388742767,17.806417674907944,2.183061546554445,10.323513940031562,12.453971593897949,18.2140978432404,9.324039978958442,5.852183061546555,13.190426091530773,14.285714285714286,13.637559179379274,15.978432403997896,18.77958968963703,22.816938453445555,26.854287217254075,24.013677012098896,19.75276170436612,25.43398211467649,10.573382430299842,12.809047869542344
15.617913832199546,11.904761904761903,11.465419501133788,2.1967120181405897,17.78628117913832,7.624716553287982,20.3656462585034,13.151927437641724,17.531179138321995,12.244897959183673,13.78968253968254,16.69501133786848,26.785714285714285,11.83390022675737,14.742240925828511,12.910997732426305,15.858843537414966,9.934807256235828,12.145691609977325,16.26984126984127,17.616213151927436,14.909297052154194,11.933106575963718,8.928571428571429,13.917233560090702,11.73469387755102,7.916885849552867,21.95294784580499,11.181972789115646,8.08784850078906,6.051587301587301,9.807256235827664,15.64625850340136,7.582199546485261,12.485827664399093,13.16609977324263,16.11394557823129,11.550453514739228,16.59580498866213,10.955215419501132,7.355442176870748,11.054421768707485,5.286281179138322,13.64795918367347,12.868480725623582,10.30328798185941,11.479591836734691,12.769274376417233,20.776643990929703,11.607142857142858,11.267006802721088,12.329931972789115,15.617913832199546,16.000566893424036,13.421201814058955,11.465419501133788,9.821428571428571,8.75854813256181,12.585481325618096,8.377169910573382,15.04471330878485,6.338769068911099,7.456601788532351,14.255654918463966,6.614939505523409,7.588111520252498,15.781167806417676,17.261904761904763,14.400315623356128,14.005786428195686,11.638611257233036,13.032614413466597,16.123093108890057,16.609679116254604,29.050499736980537,26.10468174644924,11.441346659652812,13.90057864281957,23.1859410430839,10.612835349815889,10.139400315623355,7.588111520252498,2.722251446607049,17.91162546028406,9.2845870594424,14.663335086796424,8.377169910573382,14.742240925828511,17.885323513940033,9.623015873015872,5.11572856391373,6.838506049447659,14.531825355076275,12.046291425565492,9.942135718043136,11.559705418200949,16.24145186743819,9.271436086270384,5.602314571278274,13.492898474487111,11.479591836734691,12.532877432930038,11.599158337716991,15.702261967385589,14.0189374013677,20.85744345081536,19.239873750657548,16.76749079431878,19.792214623882167,8.495528669121516,14.29510783798001
20.663265306122447,16.284013605442176,14.526643990929704,21.343537414965983,18.735827664399093,8.390022675736962,7.568027210884353,10.870181405895693,17.063492063492063,14.35657596371882,18.40986394557823,18.70748299319728,29.59183673469388,14.526643990929704,14.229352972119935,16.439909297052154,16.55328798185941,12.386621315192745,17.89965986394558,19.03344671201814,16.75170068027211,15.84467120181406,15.008503401360544,13.676303854875284,12.45748299319728,12.273242630385488,9.744871120462914,23.72448979591837,12.655895691609976,6.9305628616517625,7.709750566893424,12.145691609977325,16.638321995464853,2.933673469387755,14.824263038548754,16.51077097505669,16.439909297052154,7.022392290249433,21.740362811791385,14.044784580498868,8.404195011337869,9.651360544217686,29.365079365079364,15.1218820861678,11.791383219954648,11.408730158730158,13.54875283446712,13.392857142857142,20.96088435374149,13.78968253968254,9.452947845804989,9.793083900226758,20.663265306122447,12.5,13.492063492063492,14.526643990929704,13.378684807256237,11.40189374013677,15.084166228300894,11.138874276696477,16.79379274066281,7.522356654392425,9.75802209363493,19.21357180431352,12.980010520778537,9.87638085218306,14.452919516044188,15.547052154195011,15.031562335612836,14.150447133087848,10.297211993687531,12.519726459758022,17.306680694371384,15.899526564965807,23.43503419253025,28.945291951604418,16.833245660178854,13.34823776959495,18.09807256235828,8.850604944765912,13.37453971593898,7.903734876380852,0.0,15.7154129405576,12.795896896370332,16.93845344555497,13.216728037874804,14.229352972119935,18.003682272488163,6.986961451247166,5.602314571278274,9.021567596002104,17.21462388216728,9.95528669121515,11.165176223040506,11.717517096265125,16.675433982114676,8.100999473961073,6.404523934771173,14.492372435560233,15.348639455782314,13.940031562335612,18.24039978958443,14.005786428195686,18.477117306680693,21.699105733824304,17.21462388216728,19.51604418726986,23.040504997369805,10.086796422935295,12.532877432930038
26.459750566893423,17.346938775510203,18.09807256235828,13.93140589569161,22.80328798185941,7.964852607709751,24.631519274376416,12.98185941043084,20.89002267573696,17.474489795918366,19.132653061224488,28.20294784580499,32.128684807256235,13.54875283446712,17.346133613887428,20.98922902494331,17.602040816326532,15.632086167800454,32.638888888888886,22.71825396825397,27.990362811791385,26.700680272108844,18.381519274376416,20.42233560090703,18.679138321995463,18.62244897959184,14.939505523408732,25.70861678004535,17.27607709750567,6.31246712256707,7.766439909297052,20.790816326530614,25.184240362811792,31.179138321995463,22.746598639455783,16.964285714285715,23.34183673469388,26.4030612244898,27.834467120181404,21.88208616780045,10.459183673469388,11.4937641723356,29.761904761904763,16.99263038548753,14.88095238095238,22.534013605442176,23.540249433106577,18.69331065759637,24.829931972789115,19.770408163265305,18.239795918367346,23.072562358276645,26.459750566893423,19.71371882086168,21.641156462585037,18.09807256235828,14.441609977324264,16.38611257233035,28.51130983692793,11.217780115728564,17.924776433456074,7.640715412940557,10.691741188847974,17.096265123619148,22.93529721199369,11.493950552340872,16.530773277222515,19.869614512471657,17.83271962125197,22.30405049973698,11.862177801157284,18.358758548132563,25.76275644397685,21.71225670699632,30.64176749079432,33.49552866912151,0.631246712256707,21.00210415570752,22.03798185941043,12.269857969489742,11.033666491320355,12.15149921094161,10.389268805891636,2.893214097843241,13.361388742766964,21.685954760652287,17.622304050499736,17.346133613887428,21.041557075223565,6.660997732426304,8.074697527617044,11.82272488164124,25.24986849026828,12.756443976854287,12.15149921094161,11.559705418200949,31.81220410310363,13.111520252498686,7.403997895844292,21.396633350867965,18.04138321995465,13.34823776959495,19.0163072067333,18.96370331404524,18.24039978958443,24.066280904786957,22.264597580220936,14.939505523408732,21.54129405576013,12.388216728037875,16.504471330878484
37.32993197278912,24.744897959183675,28.54308390022676,14.45578231292517,29.421768707482997,9.240362811791384,35.92687074829932,22.13718820861678,27.63605442176871,20.19557823129252,28.599773242630384,42.03514739229025,28.38718820861678,20.379818594104307,23.54024197790637,28.17460317460317,25.581065759637188,24.815759637188208,48.03004535147392,32.185374149659864,42.85714285714285,43.50907029478458,19.160997732426303,33.30498866213152,20.677437641723355,25.68027210884354,21.1599158337717,35.133219954648524,23.625283446712015,9.70541820094687,13.874716553287982,25.581065759637188,37.485827664399096,47.73242630385487,31.12244897959184,29.209183673469383,29.10997732426304,34.02069160997733,42.50283446712018,24.29138321995465,12.514172335600907,15.27777777777778,41.340702947845806,26.346371882086167,22.50566893424036,36.47959183673469,26.4030612244898,32.48299319727891,31.12244897959184,22.71825396825397,17.687074829931973,18.934240362811792,37.32993197278912,31.60430839002268,29.57766439909297,28.54308390022676,25.59523809523809,19.279326670173592,35.718043135192005,15.952130457653867,25.40768016833246,13.861125723303523,19.43713834823777,25.65754865860073,26.61756970015781,18.68753287743293,18.08258811152025,23.086734693877556,24.69752761704366,25.131509731720147,24.38190426091531,23.093108890057863,38.82167280378748,36.5202524986849,31.45712782745923,39.84744871120463,19.200420831141503,22.44871120462914,32.128684807256235,13.407417148869015,20.647027880063124,18.345607574960543,20.06838506049448,39.99210941609679,18.029984218832197,23.934771173066807,21.9621251972646,23.54024197790637,26.27564439768543,7.667233560090703,7.535507627564439,17.51709626512362,41.33350867964229,16.662283008942662,22.290899526564967,14.650184113624409,47.90899526564966,13.335086796422935,7.088374539715939,36.11257233035245,23.880385487528343,21.12046291425565,25.68385060494477,18.60862703840084,23.61914781693845,28.932140978432404,35.586533403471854,20.10783798001052,34.047869542346135,14.913203577064705,21.40978432403998
31.02324263038549,20.28061224489796,25.538548752834465,10.232426303854876,36.32369614512472,8.97108843537415,32.39795918367347,17.800453514739228,32.93650793650794,26.147959183673468,25.42517006802721,33.92857142857143,31.746031746031747,21.074263038548757,18.253550762756444,27.33843537414966,0.0,20.932539682539684,7.993197278911564,32.22789115646258,30.612244897959183,34.6797052154195,24.87244897959184,23.42687074829932,21.88208616780045,26.275510204081638,17.530247238295633,37.42913832199547,19.74206349206349,12.743293003682272,9.72222222222222,20.23809523809524,27.168367346938776,34.05612244897959,20.98922902494331,4.81859410430839,29.138321995464853,4.875283446712018,24.77324263038549,18.509070294784586,17.715419501133788,4.024943310657596,7.851473922902494,19.954648526077097,23.55442176870748,23.582766439909296,23.95124716553288,24.787414965986397,23.965419501133788,21.726190476190474,24.03628117913832,18.5515873015873,31.02324263038549,27.551020408163264,25.82199546485261,25.538548752834465,25.892857142857142,19.26617569700158,38.97948448185166,16.46501841136244,20.804839558127306,11.046817464492372,20.147290899526563,24.487112046291426,0.0,7.956338769068911,22.0541820094687,28.217120181405896,26.6964755391899,7.588111520252498,26.459758022093634,3.2745923198316675,34.23198316675434,31.03629668595476,33.56128353498159,36.533403471856914,26.64387164650184,23.816412414518677,44.855442176870746,10.90215675960021,16.859547606522884,18.056286165176225,20.81799053129932,4.2346133613887424,18.38506049447659,16.609679116254604,20.7127827459232,18.253550762756444,28.629668595476065,5.555555555555555,11.349289847448713,12.033140452393477,30.470804839558127,20.199894792214625,21.449237243556023,18.582325092056813,35.810099947396104,9.258285113098369,6.154655444502893,5.063124671225671,23.32766439909297,21.21251972645976,27.51183587585481,16.622830089426618,20.96265123619148,31.088900578642814,31.97001578116781,0.7364544976328248,32.46975276170436,14.79484481851657,17.54339821146765
21.18764172335601,12.15986394557823,19.99716553287982,8.58843537414966,7.674319727891157,9.608843537414966,0.2551020408163265,7.15702947845805,6.448412698412699,8.361678004535147,6.505102040816326,17.431972789115648,24.829931972789115,11.366213151927438,10.468174644923725,15.717120181405896,0.0,8.645124716553289,0.0,10.175736961451246,22.66156462585034,5.86734693877551,14.214852607709751,13.151927437641724,11.507936507936508,12.103174603174605,8.100999473961073,15.03684807256236,11.805555555555555,6.246712256706997,9.297052154195011,12.372448979591836,13.64795918367347,10.274943310657596,14.399092970521542,0.0,13.676303854875284,8.99234693877551,0.0,2.4659863945578238,6.9727891156462585,1.3888888888888888,14.229024943310655,11.6921768707483,14.739229024943311,17.78628117913832,13.973922902494332,16.298185941043084,15.759637188208616,12.174036281179138,10.629251700680271,9.906462585034014,21.18764172335601,13.251133786848072,13.3078231292517,19.99716553287982,8.829365079365079,8.850604944765912,20.015781167806416,6.81220410310363,17.59600210415571,7.127827459231983,16.21514992109416,0.0,0.0,0.0,17.18832193582325,6.77437641723356,12.309310889005786,18.68753287743293,14.29510783798001,3.1167806417674906,10.389268805891636,19.17411888479748,26.17043661230931,27.340873224618623,9.179379274066282,12.62493424513414,13.945578231292515,7.2198842714360865,11.691215149921094,3.9584429247764334,0.7627564439768543,24.67122567069963,0.0,13.203577064702788,17.7669647553919,10.468174644923725,18.43766438716465,3.3446712018140587,4.247764334560758,8.23250920568122,21.0678590215676,12.256706996317728,4.352972119936875,6.851657022619674,21.71225670699632,3.011572856391373,2.985270910047344,15.32088374539716,15.802154195011338,9.166228300894266,13.979484481851657,14.058390320883746,12.980010520778537,22.093634928984745,15.360336664913204,0.0,12.70384008416623,0.0,0.0
15.136054421768709,13.02437641723356,16.55328798185941,15.093537414965986,22.39937641723356,11.479591836734691,14.895124716553289,13.066893424036282,18.09807256235828,15.830498866213151,0.935374149659864,22.51984126984127,32.53968253968254,14.129818594104307,14.216201998947922,18.452380952380956,15.745464852607707,12.046485260770975,16.75170068027211,17.02097505668934,28.443877551020407,23.61111111111111,15.787981859410433,11.267006802721088,16.921768707482993,13.93140589569161,9.78432403997896,20.691609977324266,13.477891156462585,9.047869542346133,8.928571428571429,13.5062358276644,14.469954648526077,12.21655328798186,14.143990929705216,13.151927437641724,19.954648526077097,15.681689342403628,11.479591836734691,12.21655328798186,1.473922902494331,14.143990929705216,23.52607709750567,14.739229024943311,16.55328798185941,11.45124716553288,14.200680272108844,20.26643990929705,24.135487528344672,9.750566893424036,13.095238095238097,15.901360544217686,15.136054421768709,19.71371882086168,12.07482993197279,16.55328798185941,13.336167800453516,11.862177801157284,13.861125723303523,8.784850078905839,16.530773277222515,6.325618095739085,10.48132561809574,3.5770647027880065,63.90057864281957,0.0,17.977380326144136,16.3265306122449,3.0773277222514466,7.311941083640189,16.34665965281431,12.677538137822198,21.72540768016833,19.47659126775381,30.852183061546555,34.44239873750657,16.71488690163072,14.702788006312469,13.12358276643991,7.923461336138875,10.165702261967386,9.744871120462914,7.693319305628616,17.46449237243556,18.345607574960543,16.82009468700684,17.162019989479223,14.216201998947922,18.18779589689637,5.966553287981859,5.83903208837454,10.783798001052078,22.093634928984745,13.07206733298264,10.468174644923725,9.942135718043136,11.67806417674908,8.219358232509206,6.746449237243556,14.400315623356128,16.87925170068027,13.545502367175173,14.07154129405576,15.636507101525511,17.806417674907944,28.11678064176749,23.527091004734352,16.451867438190426,23.908469226722776,6.575486586007364,22.698579694897425
18.21145124716553,16.31235827664399,11.904761904761903,17.885487528344672,17.594954648526077,8.829365079365079,0.6944444444444444,12.060657596371884,18.86337868480725,11.918934240362812,27.891156462585037,17.885487528344672,24.589002267573697,13.577097505668934,13.558653340347188,15.759637188208616,12.712585034013603,11.479591836734691,15.490362811791384,18.70748299319728,18.594104308390023,18.06972789115646,16.496598639455783,13.236961451247163,10.20408163265306,14.03061224489796,7.3513940031562335,16.581632653061224,11.607142857142858,7.443450815360337,7.568027210884353,12.726757369614512,17.233560090702948,15.504535147392293,13.874716553287982,13.832199546485262,16.709183673469386,27.13293650793651,23.100907029478456,11.649659863945578,17.84297052154195,10.799319727891156,20.96088435374149,12.287414965986397,12.556689342403628,11.45124716553288,9.056122448979592,14.98015873015873,21.967120181405896,12.273242630385488,13.392857142857142,11.408730158730158,18.21145124716553,17.772108843537413,11.337868480725623,11.904761904761903,10.40249433106576,9.850078905839032,17.569700157811678,7.75907417148869,16.622830089426618,7.601262493424513,13.058916359810626,6.325618095739085,11.835875854813256,8.364018937401367,12.716991057338245,15.943877551020408,26.22304050499737,23.6586007364545,11.309836927932666,9.823776959495005,16.254602840610204,15.504997369805366,24.815886375591795,28.353498158863754,14.663335086796424,13.190426091530773,14.200680272108844,6.851657022619674,9.797475013150974,7.048921620199895,12.190952130457656,18.766438716465014,12.15149921094161,9.863229879011048,15.176223040504995,13.558653340347188,17.451341399263544,5.980725623582766,4.589689637033141,6.56233561283535,14.755391899000529,12.112046291425566,10.586533403471856,8.890057864281957,15.2682798527091,8.193056286165175,5.0894266175697,14.334560757496057,12.825963718820862,13.37453971593898,13.032614413466597,10.126249342451342,15.478695423461335,22.816938453445555,18.871646501841138,19.384534455549712,21.1599158337717,7.0357706470278805,12.953708574434508
23.837868480725625,13.463718820861676,15.376984126984128,15.56122448979592,18.424036281179134,11.153628117913833,22.27891156462585,11.805555555555555,16.31235827664399,13.846371882086167,13.010204081632653,21.03174603174603,28.231292517006803,19.27437641723356,11.336138874276696,14.583333333333334,15.873015873015872,13.151927437641724,20.22392290249433,17.106009070294785,14.484126984126984,18.537414965986397,16.765873015873016,15.717120181405896,15.206916099773242,11.87641723356009,12.112046291425566,21.981292517006803,13.718820861678005,5.852183061546555,9.282879818594104,11.040249433106576,17.743764172335602,12.443310657596372,14.98015873015873,18.08390022675737,16.057256235827666,24.241780045351472,22.50566893424036,5.583900226757369,10.345804988662133,9.410430839002268,22.406462585034014,14.810090702947846,12.59920634920635,14.002267573696145,15.263605442176871,15.178571428571429,26.828231292517007,3.642290249433106,12.570861678004537,2.6077097505668934,23.837868480725625,17.41780045351474,15.1218820861678,15.376984126984128,13.959750566893424,10.90215675960021,16.964755391899,11.283534981588636,17.162019989479223,6.549184639663335,13.045765386638612,16.201998947922146,15.347185691741188,10.796948974224092,13.216728037874804,15.958049886621316,15.76801683324566,15.531299316149395,10.665439242503943,11.888479747501314,20.870594423987374,16.123093108890057,25.36822724881641,27.55128879537086,16.596528143082587,13.5718043135192,17.148526077097507,8.35744345081536,16.76749079431878,6.049447659126775,11.67806417674908,18.200946870068385,14.479221462388216,16.557075223566542,13.506049447659128,11.336138874276696,14.32140978432404,6.079931972789115,4.431877958968964,7.706470278800631,21.593897948448184,12.716991057338245,11.0731194108364,10.441872698579695,20.81799053129932,9.20568122041031,4.537085744345082,16.728037874802734,15.9297052154195,14.8211467648606,16.359810625986324,12.217254076801684,14.96580746975276,23.671751709626516,19.47659126775381,11.599158337716991,20.949500263019463,12.190952130457656,11.90163072067333
28.698979591836736,6.887755102040816,17.772108843537413,18.08390022675737,23.370181405895693,12.84013605442177,30.55555555555556,16.3265306122449,17.375283446712018,16.822562358276645,21.116780045351472,30.62641723356009,31.746031746031747,17.30442176870748,22.08048395581273,20.23809523809524,24.220521541950117,19.203514739229025,33.53174603174603,25.736961451247165,31.30668934240363,31.77437641723356,20.932539682539684,25.538548752834465,18.636621315192745,23.115079365079364,12.335612835349815,30.640589569161,19.41609977324263,7.522356654392425,12.84013605442177,20.39399092970521,27.026643990929703,6.448412698412699,18.66496598639456,20.535714285714285,27.38095238095238,22.81746031746032,30.215419501133788,19.812925170068027,1.984126984126984,12.896825396825395,28.557256235827666,18.22562358276644,18.86337868480725,20.932539682539684,22.85997732426304,21.867913832199548,31.788548752834465,25.255102040816325,22.604875283446717,19.727891156462587,28.698979591836736,17.36111111111111,18.438208616780045,17.772108843537413,16.298185941043084,15.873224618621778,30.40504997369805,11.349289847448713,20.476065228826933,8.022093634928984,12.12519726459758,17.7669647553919,20.77853761178327,11.862177801157284,16.38611257233035,6.547619047619048,21.00210415570752,28.09047869542346,13.400841662283009,14.203051025775908,26.17043661230931,26.078379800105207,28.36664913203577,30.40504997369805,15.149921094160968,21.35718043135192,26.785714285714285,10.362966859547608,15.754865860073645,13.519200420831142,12.993161493950552,18.54287217254077,1.7622304050499735,17.477643345607575,19.055760126249343,22.08048395581273,24.631772751183583,7.82312925170068,7.25933719095213,8.534981588637558,28.16938453445555,13.29563387690689,13.9268805891636,11.191478169384537,34.10047343503419,8.140452393477117,4.879011046817465,23.10625986322988,18.353174603174605,15.031562335612836,18.13519200420831,15.7154129405576,17.701209889531825,20.594423987375063,24.736980536559702,20.804839558127306,28.34034718569174,14.79484481851657,21.43608627038401
40.80215419501134,24.064625850340136,31.746031746031747,20.7624716553288,37.01814058956917,15.674603174603174,13.832199546485262,21.65532879818594,30.654761904761905,20.7624716553288,26.48809523809524,46.5702947845805,36.91893424036281,23.582766439909296,27.64334560757496,30.498866213151928,31.68934240362812,27.749433106575964,44.31689342403628,36.507936507936506,42.233560090702944,8.460884353741497,27.026643990929703,35.34580498866213,25.85034013605442,25.99206349206349,20.63387690689111,35.44501133786848,19.91213151927437,11.415044713308784,11.011904761904765,22.22222222222222,38.64795918367347,45.479024943310655,32.68140589569161,26.828231292517007,32.8656462585034,36.31660997732426,48.3843537414966,31.079931972789115,29.166666666666668,15.36281179138322,44.54365079365079,25.76530612244898,21.556122448979597,34.04195011337868,24.33390022675737,37.55668934240363,39.37074829931973,26.318027210884352,5.683106575963719,29.53514739229025,40.80215419501134,32.17120181405895,30.328798185941043,31.746031746031747,28.259637188208615,22.264597580220936,51.88058916359811,15.228826933193057,25.8022093634929,12.506575486586009,18.990005260389268,24.237243556023145,28.077327722251447,17.872172540768016,23.342977380326143,26.303854875283445,31.53603366649132,33.62703840084166,24.02682798527091,21.64650184113625,40.78116780641768,32.56180957390847,38.387690689111,37.03314045239348,22.567069963177275,26.6964755391899,32.015306122448976,16.93845344555497,24.52656496580747,20.870594423987374,21.72540768016833,27.025249868490267,27.9458179905313,25.68385060494477,30.01052077853761,27.64334560757496,34.271436086270384,9.084467120181406,6.851657022619674,17.37243556023146,47.54076801683325,17.68805891635981,22.908995265649654,14.637033140452392,51.44660704892162,9.297738032614411,7.075223566543924,35.32351394003156,27.891156462585037,19.9105733824303,27.07785376117833,22.44871120462914,25.197264597580222,35.28406102051552,30.07627564439769,21.55444502893214,34.402945817990535,19.1083640189374,19.93687532877433
