,nn5_0,nn5_1,nn5_10,nn5_100,nn5_101,nn5_102,nn5_103,nn5_104,nn5_105,nn5_106,nn5_107,nn5_108,nn5_109,nn5_11,nn5_110,nn5_12,nn5_13,nn5_14,nn5_15,nn5_16,nn5_17,nn5_18,nn5_19,nn5_2,nn5_20,nn5_21,nn5_22,nn5_23,nn5_24,nn5_25,nn5_26,nn5_27,nn5_28,nn5_29,nn5_3,nn5_30,nn5_31,nn5_32,nn5_33,nn5_34,nn5_35,nn5_36,nn5_37,nn5_38,nn5_39,nn5_4,nn5_40,nn5_41,nn5_42,nn5_43,nn5_44,nn5_45,nn5_46,nn5_47,nn5_48,nn5_49,nn5_5,nn5_50,nn5_51,nn5_52,nn5_53,nn5_54,nn5_55,nn5_56,nn5_57,nn5_58,nn5_59,nn5_6,nn5_60,nn5_61,nn5_62,nn5_63,nn5_64,nn5_65,nn5_66,nn5_67,nn5_68,nn5_69,nn5_7,nn5_70,nn5_71,nn5_72,nn5_73,nn5_74,nn5_75,nn5_76,nn5_77,nn5_78,nn5_79,nn5_8,nn5_80,nn5_81,nn5_82,nn5_83,nn5_84,nn5_85,nn5_86,nn5_87,nn5_88,nn5_89,nn5_9,nn5_90,nn5_91,nn5_92,nn5_93,nn5_94,nn5_95,nn5_96,nn5_97,nn5_98,nn5_99
"change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.2",8.617607002559575,4.659571318405905,6.853612657184087,5.330747230129772,6.105364108920404,2.0386807691112976,8.88629261228301,5.215677179962895,5.395754335136978,4.200009753005145,5.506939797777036,10.662281197995483,5.377883525204953,4.178818506357057,5.365972796272638,6.101821916885566,5.180383149823503,7.339579834723289,10.627976783460943,6.12600714044483,9.377039290526422,11.536596757461417,3.99694857366815,8.952761158010727,4.591143993238843,4.347304894179895,3.7151912763557084,7.123015873015873,5.462467784972088,4.7655112823730486,2.4709134956065757,4.6910139825950905,8.922579872057224,9.611996101045628,7.4315933269859675,5.927012177012177,6.254627701420705,8.700042517006802,9.416682507999873,7.691252908089643,4.141376378137462,5.529533736039367,7.972186136603854,5.304849831088899,4.291000653840269,8.37183298516257,6.6137470507771265,7.807006068284263,5.5561717440599425,4.772898528409993,4.859273956496178,4.5927425953199155,8.617607002559575,7.67785547621395,6.52474940345018,6.853612657184087,5.66287768668721,4.40578727323814,11.868766625444277,3.01069435008636,4.232697151724956,2.5279709051883494,3.656787197541698,3.79529977110198,7.594430468347471,4.3774610720370255,4.648895530366021,4.792660494349883,5.127594514759165,6.507978257057689,4.947809343836242,5.649345087027045,8.872980424682307,7.6088106851267945,6.102610601281661,6.363465975222325,5.036653761628897,4.79387028424964,7.827541669588798,3.15440922468582,4.213375600278291,6.332698339594142,3.870563163477376,5.106076991328259,3.163558153936303,3.8046901890492983,4.449376804903971,5.365972796272638,6.216738454487216,2.568643891355611,2.8866796226080815,3.615582197434075,10.955518859489041,3.7956671441908045,4.569838062308365,3.71023911465651,8.355355994756312,4.218411772607625,2.92438677499172,7.514160356483614,5.147420354280325,4.567183296767213,5.555874367026393,4.6930521277546875,3.7965268028560226,6.713103983133488,5.768109792307583,4.1094857195903085,6.11141417880561,3.3103252429524406,3.940555484405645
"change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.2",31.44158977924164,15.394344898752877,31.210971202445894,23.330416600575063,32.40421252014809,2.444878747586413,55.565472001865196,18.7721594851384,27.44602521557302,17.554314776929566,20.089910188893047,60.407377540525346,20.871794498578765,12.002611316358102,16.58361576769113,26.97294832314995,14.779124592877409,20.577795480208454,45.22492308179254,32.88415038659533,46.11009270569455,64.86494611433643,10.590145173616632,28.396033317245806,13.331212065796308,13.284266086854021,8.570546651388135,37.52922210882712,22.013140269967106,22.228869370927296,4.408647800132917,12.76442097406146,36.43791913373579,48.497218264876594,25.126587684561343,22.791992305517944,28.558701472319193,41.643702168811856,42.33527243516935,25.621578653213977,13.624362401545827,31.619332081147668,28.7165639406609,18.6100063133838,12.56739239856865,41.38360331154965,21.91918732781236,30.613472894986007,18.79259086448879,13.716707202125509,20.831522179672373,18.43272523892028,31.44158977924164,46.68577332723646,30.90849469858879,31.210971202445894,30.787349225046643,14.275649035016313,97.21103493397734,7.369124668342325,13.625684232883563,4.25459099159507,13.340994317891532,11.888792918728855,41.26182148979846,15.928342992770034,23.377199483994694,18.334956649969826,21.25175999082588,22.894375246898253,19.798051374225903,27.702954803913126,54.38124468745467,34.09576458588258,27.73483605582875,27.264423750046312,25.53939705369347,19.68825861178994,48.203476309076315,6.083837303524851,11.16846268651648,35.54690599294017,10.92829307569482,22.738063212231598,7.673157119572668,10.098252000769083,14.598929371668703,16.58361576769113,27.803173357574533,4.892846301098813,9.911807168010702,7.620515531864776,61.37552140702336,11.220659969197095,23.00410705318944,13.148500235020006,34.18824611070703,16.64139794383742,6.170385383812353,33.21682681665635,16.738255638198957,19.043895850440204,27.31240738826775,17.664087571227334,9.390531934553072,35.12586544542279,26.89866428041186,14.593237078989526,31.589123945727735,8.619296166670775,10.089462875837626
"change_quantiles__f_agg_""mean""__isabs_False__qh_0.6__ql_0.4",-0.1327724072084978,0.4745707806932293,-0.5763416477702188,0.2831092754562144,1.0702028559171426,0.13267718434891687,-0.24707996406109672,0.0020246193715581307,-0.045553935860059035,0.5183925422020657,0.173712342079689,0.9242387431162938,0.5015271414688327,0.38116123642439437,0.2890530225767319,-0.12294501133786855,0.16912320483749077,0.3427605610145291,-0.34930638922235613,-0.5292010421189757,-0.08290816326530619,-0.3373015873015873,0.13038548752834472,0.06441970727685077,0.0680963442287486,-0.11400856638951887,0.1438387690689113,0.46945861678004563,1.7763568394002506e-16,0.24986849026827973,-0.04548330960291104,0.20231009070294795,0.5012957563977972,0.5661273518416382,-0.16703109815354772,-0.03415896273039087,0.32823129251700656,-0.2070489654195014,-0.37631280582408383,1.5055381126809697,0.055508314436885677,0.8052066980638406,0.9122260015117157,0.3147976362262075,0.05120327700972838,-0.24726996061582524,0.5147758027942361,0.19098909405031778,-0.08543893747975408,0.46305937340922765,0.3354119425547994,-0.3993691493691492,-0.1327724072084978,0.0511216391318425,0.34378036929057354,-0.5763416477702188,0.5288052721088435,0.3185457946110233,-0.027591257439325338,0.01953858871270775,0.08119296480113426,0.03844130619511992,0.01987258168215544,0.2751841136244084,0.4951163683409872,0.2175546704741866,-0.06794669472207608,0.01118868600071587,0.2295056930987086,0.3021925750165082,0.28356785902156745,0.050085621229587665,0.23621171043580333,0.18608627038400796,-0.09074171488690214,-0.21311320627470126,0.3531517429850787,0.2031825355076272,1.0402494331065761,-0.023890934595826904,-0.011029848466851407,0.014794844818516562,0.08696611291171041,0.07488748611841729,0.06011873450063867,0.09482543813505363,-0.10406422249159443,0.2890530225767319,0.10821372210114981,0.12210012210012203,0.09101857747999671,0.15608128685733202,-0.6200297057276356,0.13310378907433082,0.02518271458470927,0.2403041461431781,0.06489719369668123,-0.606040680343679,-0.19697870685908994,0.564258942661757,-0.022216093644665112,0.24060303189708757,0.38941492781576936,-0.07561809573908403,0.10257759074171524,0.48869016307206664,0.2090065379123767,-0.10458154855840299,0.18849728213221167,0.12389601041003348,0.12055058741013483
"change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.4",5.919119570973758,1.0183510791516377,1.6980249271578514,2.1359455859980536,4.287006355298681,0.44317544991058583,5.490328654555316,1.1898614918995811,2.4123513476623835,2.061786392094794,0.96993893427919,10.344013894083249,6.491118724835324,1.3031562111238006,2.048739536180811,2.1980616388538605,3.002300746031177,2.243239536399254,9.588277421145866,4.35864342587342,7.7840142280929765,8.009145173564512,1.0495000154256708,3.4039350306982907,0.9595702275500034,2.0604961584682395,0.9967748628365956,7.689387751687503,2.4312705996986845,1.8808105371601807,0.5311408258152512,2.4649137028086945,5.250490932486029,4.1509468342460245,5.62366088677515,1.7023933904483455,3.972900630395773,6.625443036050393,4.391143774551904,2.32772991636152,2.013866649766272,3.353389501488852,5.733508930678173,1.467493075292401,1.0361489493520635,3.041651238547169,2.6608037491240926,5.553588305136241,2.0389717389107522,1.9819674865009482,1.217427373653753,2.5944903106314063,5.919119570973758,4.082198193377762,2.3895138909220326,1.6980249271578514,2.9796113418567924,2.386617526108697,11.777488950176364,0.481244099540419,1.0500378508774426,0.6345011928893961,0.8962525593029967,1.0121734316236561,4.819728891653321,0.9031482251467836,1.190675574923283,0.7287991007275118,2.1108575991897656,4.992963598362535,0.5591837537799539,0.5029303993945877,2.4237409156382848,2.868141380087062,1.3950725519566023,4.169620526896005,1.8498997432175497,1.6904201940007222,3.50734546599117,0.512697374515703,1.2445913637990718,3.7940461398884437,0.8391740332292391,1.2479340720135241,0.6372737298420338,1.1605923875575672,0.9723580013344229,2.048739536180811,2.1679200466912985,0.27133582318476784,0.40397381399575955,0.8639501136410225,5.4948268452717475,0.6938756993125588,0.9501903022756635,0.6585367973054181,4.6540588290218725,3.8927721789483036,1.5123896551330964,2.6605292912050076,1.6000175664668883,1.4906520512475405,1.4164379618134777,2.21270153526255,0.8407514230399887,1.2303621588460476,3.087658891438911,1.5174956103545858,2.1399385206357446,0.7836335690933912,0.7868225557768375
"change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.4",1.8789533357202528,0.9054097829608031,1.1123136123136124,1.1955377389050863,2.059968131396703,0.5861919235779418,1.9076498523937888,0.8918448331713638,1.2616753050426528,1.2868480725623581,0.7891966310333659,2.662374473598963,1.9737146559304006,1.040547798066595,1.186539844764839,1.3035005668934243,1.5457294028722606,1.1710548416897615,2.920334800586902,1.7329449510300576,2.0953798185941044,2.296485260770975,0.873724489795918,1.4481550195835913,0.8555251368840219,1.136936255983875,0.7931680694371386,2.2771400226757366,1.2556689342403626,1.1696630256521334,0.6143542688393188,1.236181972789116,1.9080012957563968,1.7397499540356687,2.048914804016844,1.086545729402873,1.5714285714285716,1.992763251133787,1.8174155627163142,2.009201116343973,1.1806342907533383,1.6154282225710799,1.9864890400604684,1.0148251219679791,0.8530831687513717,1.3415234514858578,1.4282056908785021,1.9652305366591076,1.2030288305798507,1.2393562867323802,0.902305366591081,1.3173004244432815,1.8789533357202528,1.6040046971169417,1.3074991901522508,1.1123136123136124,1.519687736205593,1.2844117131334385,2.5711441862384086,0.5688735252122944,0.8170756809916978,0.6791297427804531,0.8305570167747969,0.8465938979484481,1.77182706114847,0.8134816262117678,0.8979192238003392,0.6787802840434419,1.1823149106582271,1.8411362440820627,0.6624802735402423,0.5884360974627014,1.3307773236757983,1.4426617569700164,0.9630896019638769,1.7366028675865617,1.1005119256873792,1.0566806943713838,1.8452380952380956,0.5911362440820619,0.8908723761687397,1.5690754865860073,0.8140876618418152,0.9465047635747271,0.6544174745121616,0.8755779506630861,0.7879148274363605,1.186539844764839,1.1745697753062299,0.4099075527646955,0.5277693180874333,0.7423378277360949,2.0844292477643345,0.7149347233513462,0.799131476154767,0.6428036280745377,1.8442810420145006,1.674009293354375,1.0740914392882461,1.4026334823776967,1.0035545749831467,1.0344435942805226,1.0265065170378165,1.1868753287743292,0.7820445379624759,1.0441872698579702,1.4761967385586545,1.0026051451616946,1.2169708250718254,0.7122290207370079,0.756180957390847
"change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.4",2.406282445275434,0.4238016299582902,0.7929530499741853,0.7867859627011102,1.188871805741865,0.11715771388933484,1.9122492038577052,0.3944783845287233,0.822601933380256,0.6745392580480584,0.37728358963558584,4.109993310689079,2.8470986554307633,0.36570037921513443,0.724414382826988,0.5140633867752514,0.6416240175418452,0.9893548963412163,1.1819370271784837,1.6355989655526608,3.400271407457543,2.8490729814223488,0.3031059067145378,1.3109319686387741,0.23228407980689955,0.7808700615078012,0.3883488679492176,2.7244124616848824,0.8545661272823569,0.5751332060114265,0.15577838962659157,0.9776972057601387,1.8613194232603807,1.4447171101821397,1.4535084004061474,0.5229786030995406,1.6112486566811162,2.6972069350623786,1.2297557747756407,0.5574857991786288,0.6230504942352578,1.392138985816567,2.6195265022318663,0.5367205988886845,0.31101983212171747,1.303108501083593,0.8860263808088035,1.7279340769649583,0.5989931837420978,0.6603874643400209,0.5157735702830721,1.0187056198607947,2.406282445275434,1.511980546992076,0.7981447009828033,0.7929530499741853,0.94979554209322,0.8383755005386906,5.167467801235878,0.1580087683018402,0.389017479942594,0.1747617193823387,0.2068225206918605,0.37117849997136015,1.9254979752344645,0.28872590360777317,0.3890333957767341,0.2681816134158385,0.7656619143897118,1.6945012814850384,0.20071437162007513,0.15918192805140752,0.7085686025755724,0.8214965350886778,0.4757650293662792,1.1992482458748195,0.7634893982108055,0.6151292468788407,1.184560720951808,0.16382609220411806,0.4510594307357369,1.332267144716532,0.18399841686113788,0.3576709401210106,0.21262576113311643,0.4029475035877028,0.36237758844313306,0.724414382826988,0.8000160992793566,0.11822006118809092,0.13371774232776745,0.3372460312601188,1.534418392321058,0.20046065932503684,0.31221335520822135,0.3030863756932315,1.256897912837486,1.4577503709429187,0.3975178461366793,1.0115367596917872,0.5933893363141127,0.4784683204576053,0.5143663182981296,0.809746585612583,0.23967992580542108,0.3788531797960094,0.9521858133978202,0.5232158335487563,0.6944517569309762,0.291713612508917,0.22954535958122813
"change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.4",-0.27704630239192485,0.8579622325120524,-1.3057445200302344,0.7469345762996558,3.6399116756259615,-0.05584463365920318,2.409826859092547,0.7624950806768991,1.8407646505314141,1.357048374905518,0.6792687576505526,4.19547347924677,0.5282197624812638,0.7303251988626138,1.066676640493415,1.4621764621764621,1.4198580666834635,1.9040854978354973,6.623916689963657,2.956668318541544,2.9121911922663806,0.7701652089407194,1.0411130598072562,1.6377724559211446,0.3663673071567808,0.7796049967606091,1.283041820094687,2.8318462088031566,0.14958364298100188,0.9112940253532519,0.1388138036671622,1.3056611533502294,-0.835165716118097,1.6697588126159557,0.9045099521289997,0.006966063261462608,1.915227629513344,1.9785414165666269,-1.1547202979050946,3.947570018998591,1.3254920288726175,0.6309105081426509,1.7768756248018927,1.6360495347564314,0.9828261661807581,0.20108672399777539,2.2059493440233235,0.8795949572489541,0.8963421434147427,0.9885804604327612,1.7655263544266624,-0.00914344232316548,-0.27704630239192485,1.581677644602815,0.9056375526401033,-1.3057445200302344,2.3797560149600963,0.8622854000286929,2.6475300081296917,0.36018528680474865,0.6999458258418586,0.1572047100716222,1.2189308258811151,0.8220297587735779,3.291789746287379,1.4332552975332393,0.14118509055384396,1.0828339272216827,2.089774787219146,1.1003343173014637,0.7347155259737155,0.8431870335216399,-0.2505730066882093,0.5624486459931921,0.6588860457029754,-0.14753475863174143,1.4656759600210418,1.685189256243768,2.269282417458709,0.30744688150401384,0.009054768413518226,1.7290169983527686,0.37777388119313426,1.8094976709435917,0.6118884797475014,0.13755493712986364,0.009659564365285436,1.066676640493415,0.5873750657548662,0.22621227978370828,0.600465811281629,0.7117964229352971,-0.4496621211508115,0.10306466382215992,1.1917945837766435,1.0869369401828886,1.0705603025434693,0.11868549080085344,0.07814223413822945,0.9328587511737553,0.10004619131603276,0.8875153428020341,1.2971896090523465,-0.04865860073645434,0.397754905561125,0.9488531516411579,1.4766519645530691,0.04585069024837555,1.6621923125759583,0.23136643146075564,0.5116025202406331
"change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.4",37.911591728455356,9.975874426530574,21.146924824561555,6.546492694117773,17.141499199513465,2.226563160528823,29.511353704248105,13.94585278804081,13.950470014826356,9.117522343299457,7.983164324449384,55.31654345362274,21.184213096279507,6.8563343717272,11.66011724007804,14.195095103034753,11.195295389184649,22.772951009659526,67.2789603318965,23.424327209070043,40.58023030036004,84.54088882019043,6.61472292242741,40.63212546295432,7.128654758122131,12.040038154834793,5.767373581372247,35.88773207861174,11.27278365684018,6.569610314892968,2.552709500774436,12.51050256163433,46.62573214046331,48.194765940968864,28.304721470300098,9.804696408307231,13.796627657288683,36.05656890273784,47.129570737921306,12.936513219481135,6.798418582897497,7.536955051711226,29.35097214099251,9.255750143394971,9.266732180080714,35.73884882673894,21.150062128718737,30.18673457487315,12.74097406283004,10.709756930393706,8.231249867572235,8.388117641435066,37.911591728455356,31.792690319134167,19.28693832472475,21.146924824561555,19.586517630814903,10.014090912481263,84.84890453109858,3.9990962553513474,6.006969133464634,2.5572500808451504,7.22061533444499,5.3343579250286695,17.930547405527225,7.942492055368693,8.526957811758821,10.284776215169218,13.447652296660253,25.570957316172656,5.8883536324602375,3.5447643963081616,45.12208964206923,36.2713971135765,12.16258181233586,15.209485916417709,9.55204517398322,9.162922134718611,24.3209381362101,2.5746667092472504,7.58516914003692,15.242504123774314,7.028678313718124,13.025241505024065,4.0644201935856445,4.312414450369779,7.826397256291896,11.66011724007804,18.28408909068319,1.7642722435405302,2.725670746695741,5.674056792107535,54.309876238113716,5.062957378936327,11.619442630513339,5.147794354904782,32.61564055165129,11.381030850927608,3.4185015121592364,24.432158487335638,9.607285386784675,7.391999302734775,13.322857272539204,9.676641367358082,3.9238098771979337,15.641760845909758,16.79211124513035,7.332593718980091,12.019821770980396,4.981061388119017,8.035469842857141
"change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.4",4.930601272767172,2.616284609081729,3.9021164021164014,2.1276350046191315,4.640993926708213,1.1950751603069485,4.545213724118931,3.097768032832968,3.3011900905486913,2.6739417989417986,2.264814480364417,7.141470718722272,3.7503843345247705,2.1941250044991536,2.8706523365297842,3.264999693571122,3.0824829931972793,4.268932951968666,9.222307644518995,4.550915288852847,5.7221923857262205,7.326422632545082,2.268127303004535,5.513761627099819,2.136168795003381,2.6265640184645287,2.204784136168934,5.223476376852111,2.7406200575468285,2.2414427453758745,1.3214060458620533,2.895741629985327,5.70386403719737,5.812804919947778,4.565696649029982,2.3523675006725857,3.2456828885400313,5.086784713885554,5.650861261935968,4.78258871116014,2.3439528483148986,2.310171227581942,4.66315558481457,2.838498905309251,2.4855998947197926,4.881166302999187,4.235630264010366,4.550359899311407,2.9601594736255166,2.6671614973673092,2.705998466532896,2.2033410138248852,4.930601272767172,4.688343591404819,3.635836775186264,3.9021164021164014,3.785394027740967,2.687481070568919,7.507412366696954,1.5723454902569267,1.937511286282946,1.3266297090600088,2.2823331287626396,1.995660178853235,4.423897453881672,2.5254887945677447,2.380232208612009,2.6181702839866103,3.4553945481174244,4.11723277439886,1.99720895048713,1.5887900342306491,5.32285639137296,4.764456288773635,2.8410560008559274,3.2370554361420103,2.7559742992410015,2.823435426758894,4.299444364034029,1.347288612400796,2.2818016402066212,3.4286602902045407,2.0630467395327994,3.1545182169567507,1.6433456075749606,1.7120658057728524,2.281635655197778,2.8706523365297842,3.4374539715938983,1.047989708703994,1.4341231540989106,1.9778304940719462,6.00266054303403,1.7858047421435113,2.6637147840669533,1.983905370641263,4.822497405348537,2.592538742276867,1.5160950942627822,4.196758223659953,2.4438355589149237,2.2520603191302824,2.843967900433143,2.512800280554094,1.644119778071125,3.3483838915190853,3.5611823736494963,2.131523948988441,3.0795951314190355,1.7855393712927856,2.3590670521648676
"change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.4",13.677517471111152,3.867028463229703,7.625381160484688,2.577573242509067,8.851631578129142,0.8014771448546756,14.659651397132865,4.931084750855446,6.441028499535523,3.8091378910050615,3.315185739101165,21.917937142318156,7.397846557106464,2.5755247324525024,4.557271458228449,5.672832110558101,3.709590915360293,8.174704044323075,26.10427435732209,11.455384788622727,16.317602141410784,31.457574678584336,2.554237863094012,12.912856799849845,2.699662641129245,5.748983562716371,2.552496806381943,16.622379569392493,3.7841606232596647,2.3760015347393626,0.8258648348221943,5.829934021372097,14.789168959008897,17.194159395908425,8.277273832836892,4.271112076124009,6.930267117178421,14.095816314387568,16.5307167026668,5.646667494261261,3.0612327463788205,2.598112020248589,10.763239118820302,3.8753321881298928,4.054472616379238,11.953500219772346,8.07571090371515,10.254646650429622,4.781859191596487,4.573297804104531,4.025905474868953,3.5334896207697124,13.677517471111152,12.31382885950386,6.887808645679854,7.625381160484688,10.920548376296686,3.535072518917643,35.4970792314114,1.6565593554506715,2.742943308104279,0.822017016753209,3.4973631820807487,2.02743129987749,9.195558456829206,3.6186191517885478,2.8813856746395157,4.602489893161019,5.875059474797465,9.830087207419806,2.4393169446611687,1.7314749969365575,16.852076310570023,13.887701865321448,4.5251134335584915,4.7527245247656955,4.10485685568989,4.030997355000855,10.985358986973361,0.8540036890889321,2.3786324036183153,6.476292518741645,2.9152295695329333,6.348538145062349,1.7382429192974376,1.4001664878019344,2.6206293004058336,4.557271458228449,6.81300875172706,0.7171618095159901,1.0295207160912379,2.2688974765301415,18.480138666413968,1.8844811268028487,5.944440509575825,2.3933457471796755,10.505258688439879,4.67385996644773,1.1260633860676763,7.689604349119657,3.6449623881644992,3.107907105442595,6.9174047356784865,3.364843776830976,1.3788889974512286,5.330408464304626,6.290592371156928,2.7913016596650637,5.298798881507181,1.8464409672892652,2.732009624963869
"change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.4",1.1334390606958529,1.1736552544515073,0.15619631691060265,0.06392536873762598,3.8969214485351173,-0.005004355791280757,2.4819364447288788,0.6307137834036569,2.9101006283545963,2.481995012844562,1.4215905956977386,3.355806608357629,0.06296169261355337,1.1116102033282858,0.5103343666848824,2.228323532802952,1.516535992928245,1.4208470363862986,2.996996671008829,3.301447932439864,1.877349113161246,1.2031300615484295,1.2847130194068972,0.7019474456449246,0.693389545678034,0.6545216956839234,1.564478734389308,2.561548428895368,0.8088417658730158,0.37177764928709406,0.12370122178224524,1.030559282536544,0.5167554443160913,0.5581588123668401,0.5932722551386145,1.706740496423036,1.7448942899705728,1.587589838195165,0.5103790487388372,2.053155178155178,2.1080238134742864,1.0216152707139639,1.0097085191692572,1.7605084539408604,0.9998023332139874,1.269137109770533,1.3315636083493227,1.1244748967963252,1.4577519041804758,0.7340200231035812,1.300171932808211,0.0939719674164673,1.1334390606958529,2.1043395783340304,0.9217469038897611,0.15619631691060265,3.2098968619705945,1.054530446828628,2.7744297414578263,0.8433448991050253,0.8754640654910062,0.2910011290991297,2.1579051553647726,1.8586403268406324,1.6092995005341735,1.2636388318542024,0.23049026500235165,1.9595680738048646,2.97923219787652,0.9157098007418154,1.231879683686757,1.9700852252505627,1.2683658716531185,1.0527951795705608,0.41552540405231375,-0.09610326548780013,3.1257472143847735,1.3451031768755954,3.511698959011547,0.19100025389260503,0.28936302678803283,2.2956157376335504,0.6468038571762827,3.16697194585205,0.9999305920860366,0.4473544847032487,0.3222648174961602,0.5103343666848824,0.5808007191913008,0.21004801097393683,0.9902856983602218,0.971483714119169,0.9371691961995311,0.32960931172398816,3.0523318657087475,2.2069397640544857,0.9873440261908574,-0.2716998508314545,-0.19078331567309625,1.0381848194070438,0.47408609908609906,1.2632942850591455,2.481065970676702,0.2608667743793993,0.4659937362055185,1.5713831208389148,2.3460365261660234,-0.06968786718254537,3.142639794402025,0.27498921147709837,0.6880013808521831
"change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.4",125.26823680808236,36.19594700094721,93.84721560223007,52.64771595518528,68.58419986183901,6.841788914829927,128.79079568025074,50.40419680227597,44.21341429178084,32.039725635875264,45.65440481673322,173.5825018987174,46.60559180616979,27.805395945226415,50.50938510525064,61.48895558246533,35.56849486312661,88.86333155937957,182.22039317358193,66.03900450819016,151.56504294763891,225.83770594896794,23.497023101229267,132.92677863415489,36.60070312296148,29.748681085523117,22.565680853737398,86.52525504505445,60.04167631955861,45.698691536714335,11.109553363280945,32.937635625676066,142.42198627825198,167.4941306038194,98.83890297225467,52.08322289251794,54.38941281672928,136.5647209521413,157.88508071904684,100.52280562734448,22.68396776525675,17.739685077981193,104.77588801940135,44.611977614656865,31.927224023913027,145.79549014565117,69.59142490693735,97.37602514824516,47.30930884285808,33.92999054049731,46.039095049093454,26.29024748850327,125.26823680808236,120.03078794286334,89.47620959712026,93.84721560223007,58.02222425550282,30.360282500060933,250.89195101994113,13.335441321411757,33.24239289298491,10.577461205444786,25.930072278108653,18.411818947868166,96.79124189861184,36.45563454249323,48.660902414254046,34.04870085618346,37.38497620440103,67.08975810382253,50.559899789810544,49.35418285680659,161.90284716099768,106.82375945619485,67.46640422211752,67.46511375754508,43.60789594293248,35.66470818299316,87.98033451330599,18.129843081093753,32.85561574499544,67.89404504989695,26.293540841823347,33.68420571185642,16.10651899615194,25.090294649199265,37.895077540386005,50.50938510525064,78.92136168768658,11.684970646949393,20.271625129001524,22.457958226066108,227.89359461601,27.42487319772807,38.61780298668263,22.90733768375337,132.34330128858687,33.61503118133972,14.203747987814667,113.54356748695113,48.77950055225804,37.80926951081295,47.42277350647469,42.3801844157564,24.19648794469429,84.50155308857849,54.42117617676098,32.39416600120745,52.263449115947694,21.938710979451354,27.19022890577321
"change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.4",9.587367666903162,4.854280510018216,7.81535594035594,5.2870518801679784,6.9350276101581265,2.103470861037447,9.313199728207195,5.693825525990987,5.442415462256732,4.530156470118501,5.6147825121039405,11.541149906674688,5.223200391267618,4.1864891028393645,5.830732930547541,6.4221818670971205,5.123419424266881,8.475854469823249,12.410945465656711,6.569560271506167,10.486363495169757,13.205809921371145,3.8996929940807488,10.285693224658285,4.928303576015088,4.254391021945501,4.100446867411623,7.481193535615304,6.106283659297052,4.890495505482833,2.4903543506955024,4.746163171150814,10.262598225873159,10.902079865178699,8.645627605881062,5.823493819525566,5.9526561433634955,9.997309658326607,10.72233420117018,9.224654313940029,4.053436124740256,3.3400663104358466,8.959825652115148,5.529398560318983,4.481441699486813,10.22213130535233,7.138768969126113,8.444758779580209,5.775135909064479,4.6768707482993195,5.080455976250149,3.7280155964824955,9.587367666903162,8.573345735273614,7.3330934938077785,7.81535594035594,6.097213078779899,4.322483850943233,12.928428062899956,2.8685947675952934,4.381563932216607,2.588119714005254,4.021952502533968,3.490827310768035,7.722829908657227,4.684334221377544,4.777777231527594,4.735210294163327,5.3509699513682385,6.875278515833102,5.618613154422608,5.165467888188084,10.37181688551871,8.695901678542395,6.116971104137568,6.269512464632442,5.3586537082065755,4.787994659706084,7.682107496463932,3.42045611059761,4.546532804187004,6.329155254040524,3.9966927584186975,5.074903780289813,3.173402887369221,3.8468589099835815,4.797378250137667,5.830732930547541,6.927468515023051,2.564492875339436,3.12919132837022,4.008825369293544,12.92939550983563,3.9516378180239307,5.059296476980393,3.930121204395747,10.049263055403989,4.314748611510566,2.848108897594239,8.91071190051763,5.524333470762042,4.556517150217833,5.467938601815509,4.948014516169435,3.8308644448230096,6.943307103694746,5.932015647010228,4.156485928868393,6.012385825642006,3.5331231277581607,4.197420765386639
